index,servo,motor,gimbal,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
5857,15876,3766,2689,1090,-396,-5938,222,822,3632
5858,16426,3742,2691,-3452,1556,-6324,-842,204,4016
5859,16426,3725,2691,-348,1984,-7032,-687,2005,2740
5860,16916,3780,2691,-394,-1486,-2304,-713,-1931,1932
5861,16976,3813,2689,-1526,2300,-9212,546,-745,-1063
5862,16976,3746,2691,-450,642,-2624,458,229,514
5863,16964,4072,2690,-2050,626,-4470,-229,280,2604
5864,16964,3911,2688,-1580,-2784,258,-248,487,2495
5865,16976,3469,2691,-3370,-486,-2300,733,143,523
5866,16976,3798,2692,-1270,4310,-5102,3,633,-2191
5867,16976,3861,2688,1104,2392,-8884,-200,-1165,-918
5868,17023,3868,2688,-1610,-98,-6842,855,521,-544
5869,17023,3796,2690,-1776,-3004,1126,149,1401,-323
5870,17035,3928,2689,-2354,-2150,-4228,291,-501,1743
5871,17035,3757,2689,592,1618,-4786,-478,871,438
5872,17035,3896,2689,-270,650,-3672,29,-240,414
5873,17035,3911,2689,788,400,-5220,293,200,-665
5874,17143,3774,2689,-684,2528,-6680,-443,-425,1136
5875,17143,3821,2690,-1250,-2528,-1690,830,-15,438
5876,17143,3785,2689,-66,-890,-4908,304,906,-402
5877,17119,3810,2692,-980,742,-6328,39,251,-1508
5878,17119,3581,2690,-2702,-602,-2736,387,613,-270
5879,17143,3827,2690,-948,66,-3606,791,1287,-202
5880,17143,3736,2692,1880,-1184,-1298,911,-1295,-1578
5881,17155,3998,2690,462,-2050,824,1405,-269,-387
5882,17155,3764,2689,-974,-80,-7636,-26,969,1372
5883,17155,3908,2691,-170,-614,-5362,1181,44,-3494
5884,17167,3655,2691,512,-1494,-5104,-68,-705,-1758
5885,17167,3807,2690,50,-146,-5284,-300,26,-364
5886,17143,3675,2690,-862,836,-5576,255,747,-16
5887,17143,3535,2690,-236,950,-4308,142,-1181,-429
5888,17131,4248,2689,232,-1074,-1498,-100,105,-444
5889,17035,3672,2689,272,90,-1398,191,113,1735
5890,17035,3487,2690,-1290,1260,-5554,-55,493,-968
5891,17047,4319,2689,-1510,1126,-4400,-1007,-282,-323
5892,17047,4028,2689,-366,-2340,-2340,-22,674,-1281
5893,17047,3093,2691,1602,-776,-2452,240,-145,-885
5894,17047,4241,2689,4,2256,-5860,85,-853,46
5895,17047,3430,2690,-1576,-262,-5202,-13,731,-1178
5896,17035,3734,2689,-1472,-1264,-2514,-62,-1286,-320
5897,17035,4202,2689,-220,278,-2290,162,284,-279
5898,17047,3476,2688,1896,2370,-4696,126,1681,-1207
5899,17047,3791,2689,-524,3524,-2430,-849,522,-447
5900,17023,3892,2689,-204,-3398,-716,-1143,-901,6954
5901,17035,3717,2690,-2176,-780,-5682,265,-1218,-1439
5902,17035,3665,2691,-1616,1314,-3956,-68,944,520
5903,17035,3835,2690,-1100,-1514,-4208,113,-1190,476
5904,17035,3675,2687,-740,-466,-3100,-274,687,-1042
5905,17000,4226,2689,1766,-1444,-1644,-77,-689,-10
5906,17000,3222,2690,-1024,-1740,-4068,594,-736,-1219
5907,16976,3904,2690,246,-1086,-2436,-46,-368,891
5908,16701,3716,2691,238,-1870,-8682,-119,357,-582
5909,16701,3924,2689,316,-282,-4742,113,178,-3476
5910,16103,3862,2687,-3006,2106,-3318,-1140,823,2804
5911,16103,3749,2689,-2784,-892,-2572,-23,766,-886
5912,15636,3852,2690,2118,10,-2126,-184,-1197,995
5913,15636,3627,2690,-1878,-488,-7026,-252,-330,102
5914,15062,3673,2690,-900,-2224,-1348,271,-383,497
5915,14405,3732,2690,-250,1408,-6450,-413,-984,152
5916,14405,3661,2689,-4770,-1162,-4854,-161,-145,2810
5917,13879,3754,2688,-3326,2088,-6548,-361,87,1154
5918,13879,3719,2689,-3060,-2470,-1938,0,-580,-399
5919,13532,3617,2689,-1558,-442,1418,143,-465,1010
5920,13257,3804,2689,-2534,-540,-7202,-283,-367,1850
5921,13257,3594,2688,-3800,-470,-8212,-397,-997,5707
5922,12946,3882,2689,-2120,236,-4402,749,-971,5701
5923,12946,3796,2688,-2606,2254,-4458,-872,645,3771
5924,12217,3701,2690,-320,612,-7078,-313,1170,6185
5925,12217,3811,2690,-2114,-1824,-128,175,226,3158
5926,11631,3725,2687,-3234,-622,-1200,-207,-158,3995
5927,11224,3768,2690,-3276,1422,874,459,-399,4443
5928,11224,3749,2691,-1864,-2920,-3736,1440,-181,1758
5929,11224,4097,2690,-2848,-1774,-736,-174,-1107,3043
5930,11224,3545,2687,-5906,2188,-4220,-97,-578,5828
5931,11320,3762,2688,-3988,560,-8456,624,-507,4031
5932,11320,3769,2688,-5052,2830,-3252,433,102,2595
5933,11619,3988,2689,-2268,-750,-2474,665,738,2439
5934,11726,3779,2690,-2796,214,-5276,233,1360,4708
5935,11726,3851,2690,-8,-2876,194,1007,-171,10830
5936,11858,3796,2688,-5174,2156,-8124,710,-965,8746
5937,11858,3752,2689,-4516,-1862,986,1437,147,7375
5938,11966,3633,2687,-4722,1022,-9270,-1101,465,3632
5939,11966,3583,2689,-338,-3120,1150,-497,52,9203
5940,12157,3672,2691,-920,1346,-726,81,-193,7057
5941,12265,4039,2690,-4024,2720,-5406,-878,-1685,5144
5942,12265,3712,2688,-4118,-464,-1866,1428,-326,4435
5943,12265,3201,2691,-4612,-1698,-8746,969,-916,5045
5944,12265,3652,2690,-5530,2084,-7456,-332,598,1316
5945,12276,3604,2689,-2840,-3050,-6646,87,-730,10358
5946,12276,3630,2690,-3872,3266,-2268,100,992,5967
5947,12276,3565,2690,-2890,-1158,862,-646,1106,5362
5948,12360,3824,2692,-2250,-2568,-1772,-119,204,10488
5949,12360,3691,2691,-6828,2248,-7448,462,-235,5917
5950,12480,3654,2691,-1258,-1054,-5694,-188,-1162,5156
5951,12480,4084,2688,-5414,-116,-50,555,71,891
5952,12480,3369,2688,-122,-2990,-3022,-177,737,5610
5953,12265,3725,2689,-2650,-2240,-160,-116,-260,7213
5954,12265,3975,2689,-3524,1272,1014,-90,1469,3391
5955,12229,3852,2688,-576,440,-1060,500,-349,3918
5956,12229,3927,2689,-7236,1936,-3712,13,-594,6149
5957,12133,3480,2690,-4338,478,-7194,39,-628,4608
5958,12133,3804,2688,-2416,-1244,-2996,-429,-1186,5451
5959,12145,3772,2687,-650,2292,-8344,-64,-161,4626
5960,12217,3794,2689,-506,-394,-300,-55,-590,5112
5961,12217,4083,2689,-2652,2340,-6768,142,725,4637
5962,12372,4220,2689,-608,876,-2526,-229,-352,6070
5963,12372,3976,2692,-4480,-740,-6564,-652,-473,5150
5964,12551,3468,2692,-5482,2290,-9462,668,-996,1973
5965,12551,3987,2689,-4258,-484,-9206,-500,-527,3621
5966,12779,3353,2686,-1306,384,-4968,264,-393,4151
5967,13042,3819,2688,590,-94,-3688,304,-12,4178
5968,13042,4264,2689,-2580,2704,-5556,-291,-282,2960
5969,13400,3653,2689,-6062,672,-5058,707,-765,2165
5970,13400,4017,2688,-6106,-2954,-7122,665,484,3960
5971,13891,3113,2687,-8096,-3558,-6876,-326,-1250,1952
5972,13891,3561,2686,-5288,-236,576,-100,604,3862
5973,14225,3625,2689,-1512,-682,-5432,-135,991,4549
5974,14572,3581,2692,-700,900,-2346,233,-533,4086
5975,14572,3643,2688,-4322,-120,-2284,630,1001,5259
5976,15134,4101,2689,-3368,-2980,-3054,-139,48,5065
5977,15134,3297,2691,-3308,938,-8738,-248,-301,4125
5978,15732,3630,2690,-5046,-2532,-3522,97,-1838,4080
5979,16270,3554,2691,-3826,936,-8156,-597,-707,4714
5980,16270,3715,2691,-3370,-1734,-2928,107,883,4900
5981,16964,3924,2689,-3576,1764,-1280,807,502,3102
5982,16964,3995,2689,-2558,2202,-4298,-45,340,959
5983,16964,3887,2691,-3872,-22,-4130,-274,141,1139
5984,16964,3601,2691,1932,1986,-7140,-155,1141,423
5985,16964,3592,2689,-1992,1688,-1326,220,-1107,-915
5986,17000,3621,2689,-1332,4042,-7002,-613,503,-184
5987,17000,4021,2688,74,-2868,2366,1185,112,-1160
5988,17035,3528,2689,-982,70,1168,869,820,511
5989,17035,3759,2690,730,2362,-4134,817,287,788
5990,17047,3735,2688,-740,-3060,-7626,675,-46,1036
5991,17047,3691,2687,1922,466,-4128,-720,524,149
5992,16988,3869,2687,1198,808,-2990,462,219,-2292
5993,17035,3861,2687,-320,2088,-1852,-391,381,7
5994,17035,3904,2687,2154,630,-1712,323,-234,850
5995,17334,3854,2687,-646,1522,-1970,749,-520,2996
5996,17334,3874,2688,810,3936,-8160,-126,648,715
5997,18052,3846,2689,-2430,6014,-7924,-742,194,-1307
5998,18052,3920,2689,2594,-1662,-184,-262,1757,-287
5999,18769,3891,2687,1390,-1968,70,355,-1152,-444
6000,19212,3843,2689,1966,1350,-4708,-71,871,676
6001,19212,3906,2689,1724,204,-842,404,-120,-1714
6002,19594,3736,2689,2642,644,-6752,-62,23,-1136
6003,19594,4241,2690,-332,4136,-4622,-555,217,-1139
6004,19642,3998,2689,2818,-3092,-5210,-403,281,-3641
6005,19606,3338,2689,840,-336,290,-174,220,-4346
6006,19606,4068,2690,3740,-1244,2772,-74,-136,-1643
6007,19367,3699,2688,3966,1000,-6498,604,299,-3361
6008,19367,3924,2689,2658,1728,-5128,-235,14,-4358
6009,19104,3829,2691,3700,424,-7178,222,-295,-4478
6010,19104,3879,2689,878,2158,-5236,42,216,-2121
6011,18685,3870,2689,1226,-604,-2408,543,891,-5053
6012,18398,3802,2689,1774,-1356,-2464,129,706,-3017
6013,18398,3833,2689,3052,1132,-3446,556,-53,-7643
6014,18088,3736,2689,212,-3144,-568,-700,617,-4443
6015,18088,3733,2689,4638,1884,-5270,-1534,-908,1516
6016,17681,3990,2692,2446,-92,-3356,139,-1622,-2911
6017,17681,3501,2689,3570,2400,-7396,-484,-606,-3703
6018,17263,4038,2689,2616,364,-2882,368,52,-2899
6019,17107,3210,2687,276,1350,-6488,133,360,-1938
6020,17107,3929,2688,2684,164,-6082,123,592,-6925
6021,17035,3888,2689,-138,-1150,-4562,-48,226,-2171
6022,17035,3800,2690,1100,-524,-4910,-501,-470,-1348
6023,17035,3824,2689,-70,-896,-3280,268,-644,-4193
6024,17035,3766,2689,196,-372,-9276,-19,814,-2796
6025,17035,3472,2689,646,382,-4582,223,-453,-3565
6026,17047,3529,2690,-238,1212,-5318,736,797,-1608
6027,17047,3931,2689,1312,-1400,-2668,258,-711,-482
6028,16988,3549,2688,-148,980,-3914,-271,-98,-1567
6029,16988,3984,2688,78,-1982,-334,-42,-618,-1278
6030,16976,3666,2689,1066,-2614,-2062,207,-889,-488
6031,16976,3639,2690,2544,1942,-9278,3,648,-747
6032,16976,3700,2690,878,-302,-5640,340,220,-3771
6033,16964,3787,2690,1278,-1332,-2830,-503,-780,-1116
6034,16964,3757,2689,-1354,1966,-3584,-35,1138,-4104
6035,16880,3483,2691,3502,-210,2680,-488,-581,-523
6036,16880,3712,2691,22,-1310,-5538,-25,980,-1127
6037,16330,3619,2690,3016,1884,-5016,32,-517,-706
6038,15720,3374,2689,-1818,-148,-6378,-316,-428,-2433
6039,15720,3187,2690,-1426,-710,-4794,465,658,-305
6040,15062,3653,2689,308,1402,-6566,323,398,-1077
6041,15062,3314,2689,-3894,1892,-4654,620,2040,-3435
6042,14931,3428,2689,-438,-816,-6278,-790,-1253,3512
6043,14931,3783,2688,-1392,462,-3946,-633,-438,2327
6044,14584,3418,2687,930,-976,-2248,-190,-714,2300
6045,14214,3743,2690,-4150,1484,-1632,439,-587,-1113
6046,14214,3160,2690,-4254,-1340,-5366,217,-608,974
6047,13903,3560,2688,-2670,382,-2408,1172,677,-385
6048,13903,3584,2686,-4144,-236,-5298,-545,-196,4148
6049,13711,3651,2689,-2564,1210,-2098,2325,534,6524
6050,13711,3591,2689,-1774,-76,-1582,-52,483,2872
6051,13508,3600,2689,-1178,-2950,-274,10,-211,1977
6052,13508,3813,2688,-1850,-2134,-3438,520,-338,1066
6053,13508,3875,2691,-5644,786,-5382,7,-1206,897
6054,12659,3877,2690,-1800,-2730,-4630,219,-165,4263
6055,12659,3269,2687,-2516,-3418,-2666,-742,-901,6426
6056,12312,3532,2688,-1416,494,-720,-507,1779,4434
6057,12312,3707,2690,-992,-2640,-2960,278,626,3261
6058,12276,3697,2691,-3908,-2002,-1558,78,-1129,5534
6059,12276,4024,2692,-5170,-78,-7172,931,-678,5725
6060,12276,3305,2690,-5798,668,-5718,423,-1584,5878
6061,12276,3572,2687,-2276,2322,-9442,-410,557,4222
6062,12276,3632,2689,-2124,2840,-1440,-54,-259,4682
6063,12276,3580,2688,-528,-2024,-8798,242,1118,4422
6064,12276,3721,2692,1882,-2096,2408,365,166,4570
6065,12241,3795,2690,370,232,-9854,1073,-678,9519
6066,12253,3690,2689,-4026,-3382,-4844,107,-755,4543
6067,12253,3463,2688,-3230,-888,-4872,-500,-711,5731
6068,12253,3656,2688,-3682,-1804,-3082,-106,156,4408
6069,12253,3689,2688,-5438,3486,-5882,-1266,99,5816
6070,12253,3622,2688,-3544,2394,-4556,-1498,858,8575
6071,12276,3553,2689,-2958,-2076,-4798,426,-44,5572
6072,12276,4004,2689,-1496,-840,-5864,277,-905,4525
6073,12420,3366,2691,-6510,1242,-242,23,-402,4909
6074,12420,3691,2689,-2068,-4796,-1506,591,-1489,5504
6075,12480,3566,2685,-5762,4964,-5292,-752,557,8286
6076,12480,3764,2688,-2640,-2612,214,-735,1370,10742
6077,12695,3669,2690,-3212,2358,-1310,30,-164,4803
6078,13054,3557,2690,-3562,3792,-1918,-1414,204,8210
6079,13054,3790,2690,-774,-2376,-3200,246,-536,5533
6080,13532,3756,2691,-4986,4988,-5416,-126,-2308,4051
6081,13532,3657,2690,-4848,-5634,508,549,-746,6568
6082,14070,3540,2690,-2724,1340,-4664,1124,-358,5144
6083,14070,3629,2687,-774,-3014,836,94,982,5312
6084,14596,3632,2688,-3578,1608,1088,378,1875,4496
6085,15110,3834,2690,-430,2992,-3650,67,397,4749
6086,15110,3790,2688,-1604,-1018,-3620,-149,-1683,5194
6087,15529,3590,2692,-4870,4092,-4250,588,-371,3341
6088,15529,3630,2692,-3160,-3118,-2360,-814,-1616,6960
6089,15828,3536,2688,-1310,-2164,-2440,652,83,4372
6090,15828,3430,2688,-332,-1818,-2840,-714,972,3273
6091,16186,3844,2691,-616,832,-178,291,442,3314
6092,16497,3146,2692,-1134,-2284,-3182,872,626,1549
6093,16497,3473,2690,-1110,786,-4406,136,-790,2150
6094,16868,3626,2689,-3984,-812,-3700,-361,-488,1319
6095,16868,3429,2691,-3720,-2994,-3906,-103,141,2510
6096,16976,3556,2689,312,-3466,-3886,1372,2589,3335
6097,16964,3391,2688,3494,-404,-3872,1024,-743,-998
6098,16964,3496,2691,-1812,-120,-4424,-494,503,597
6099,16964,3657,2693,540,-1970,-2484,84,375,927
6100,16964,3442,2690,-646,730,-3438,-549,-1784,405
6101,16964,3532,2689,-944,-362,-7102,-759,2002,-385
6102,16964,3530,2692,1590,688,-3008,859,-488,275
6103,16964,3539,2688,-6316,3100,-5252,-503,2160,2869
6104,16964,3417,2688,190,366,-1742,-455,1519,1345
6105,16964,3462,2689,-1698,-3666,-2006,788,-12,131
6106,16976,3628,2692,1040,-256,-3148,51,169,-618
6107,16976,3445,2689,1136,-194,988,394,-378,172
6108,16976,3439,2689,-1460,-940,-8022,-380,-983,220
6109,16976,3241,2688,-1174,254,-3576,275,874,-99
6110,16964,3856,2687,-1306,984,-1600,-106,-888,482
6111,16976,3454,2690,1004,2608,-5928,-484,147,-694
6112,16976,3399,2691,2220,-2060,-372,-307,645,729
6113,16976,3720,2689,-1978,-876,-2976,255,-123,-408
6114,16976,3171,2689,-1408,1668,-4878,-443,-336,915
6115,16964,3545,2689,-2166,1770,-4890,-223,-717,2551
6116,16964,3543,2690,-586,-2312,-5626,217,1455,426
6117,16976,3449,2690,-1250,-1856,-5164,158,-31,691
6118,16976,3686,2688,-1442,460,-6170,456,-199,-2182
6119,16976,3481,2688,1832,1184,-4810,685,-1094,-1327
6120,16976,3435,2688,1316,-1530,-7364,149,-1013,-2017
6121,16976,3465,2689,2442,-2,-6162,326,1309,1802
6122,16964,3522,2690,1306,-210,982,691,-342,-889
6123,16976,3396,2689,-1456,2210,-9628,-84,979,-1095
6124,16976,3754,2689,2314,624,-5104,-187,39,-647
6125,16976,3294,2688,-380,794,-6438,-413,833,-697
6126,16976,3486,2689,-118,-1936,-2468,-283,322,188
6127,16892,3547,2688,-1010,-44,-3336,7,-447,-178
6128,16892,3427,2690,854,802,-4180,679,-577,-2819
6129,16473,3444,2689,572,-738,-1048,439,-968,-102
6130,15828,3438,2691,-886,-1764,-4234,-532,-1174,226
6131,15828,3485,2688,-1434,2860,-4612,-894,658,-1564
6132,15385,3693,2689,-1434,-722,-3424,-371,-307,305
6133,15385,3527,2689,-2364,-2180,-524,1098,1214,-603
6134,15218,3335,2691,-5778,286,-2982,426,-619,-1287
6135,15218,3622,2689,-4384,3480,-2760,678,-854,217
6136,15134,3437,2687,-1190,500,-1864,-609,-939,3067
6137,15062,3552,2688,-2908,1808,-3986,-723,-908,2259
6138,15062,3518,2688,-1698,882,-6126,-255,1322,1451
6139,14931,3602,2689,-1830,1046,-5078,-343,-705,2029
6140,14931,3920,2689,-2836,2130,-4866,1265,131,2409
6141,14752,3088,2690,-1206,604,-9904,191,372,314
6142,14752,3601,2688,-1508,-3572,-2856,-872,-390,1204
6143,14345,3509,2688,772,2570,-2848,449,-552,1407
6144,13867,3611,2690,-2066,-1340,-7902,-1343,899,2899
6145,13867,3552,2690,-1670,-980,-4376,552,-269,4024
6146,13663,3424,2688,-2350,-266,-2540,1091,54,-125
6147,13663,3811,2686,-3494,1222,-1470,-1033,-164,6052
6148,13616,2930,2688,-1650,-1076,1494,1385,169,1313
6149,13663,3579,2688,-918,-2210,-6530,-591,-435,4139
6150,13663,3505,2688,-714,-676,-1212,-106,131,2660
6151,13783,3714,2690,-290,-1636,-2520,375,-1197,1166
6152,13783,3375,2690,-4148,-1094,-10526,-901,-202,2890
6153,13950,3417,2689,-1192,36,-5718,-265,-425,4278
6154,13950,3898,2689,-2048,-3392,-4350,-697,2233,1622
6155,14178,2997,2688,220,-1076,-1132,226,963,-1941
6156,14536,3581,2690,-1134,-1362,-3596,481,179,4119
6157,14536,3331,2691,-2262,-3964,-3270,-216,969,5816
6158,15051,3478,2688,-2472,-1120,-4788,10,-447,3011
6159,15051,3749,2688,-4374,4428,-6096,1434,764,11761
6160,15254,3604,2689,-2812,474,-3796,-613,-1521,5787
6161,15254,3428,2687,-1942,-1058,-1298,1266,1989,-1823
6162,15768,3512,2689,-2048,-78,-2662,-623,-183,3317
6163,15983,3386,2688,-1350,4358,-2418,1208,-984,3232
6164,15983,3625,2692,-1144,-1564,1026,1544,65,1355
6165,16270,3537,2690,-3498,-2526,-7906,659,-1321,2112
6166,16270,3557,2688,-4128,-636,-9338,-526,2081,107
6167,16617,3390,2688,-2672,-902,-1980,81,544,231
6168,16617,3600,2687,-1078,-3196,-5300,-1017,1417,3456
6169,16976,3423,2690,1262,3836,-1706,659,1706,2008
6170,16976,3712,2692,-1146,370,-4888,885,782,647
6171,16976,3379,2689,-612,-954,-6000,113,39,1024
6172,17035,3584,2690,-60,4140,-3236,-423,-149,1390
6173,17035,3541,2689,-950,-3322,1230,-568,-799,-2628
6174,17035,3564,2689,36,2544,-2258,-794,-16,-376
6175,17035,3887,2688,-1434,226,-3380,180,38,-2928
6176,17035,3217,2689,-676,-2458,-5586,62,623,2297
6177,17035,3464,2690,1016,1338,-2736,-409,859,591
6178,17035,3571,2689,-1166,-1454,1016,-51,1325,-2206
6179,17047,3416,2688,808,1988,-1508,-294,140,349
6180,17047,3441,2687,-900,-1248,-4436,-132,-646,2392
6181,17047,3370,2691,1896,738,-7806,707,-809,-2029
6182,17047,3382,2688,-1840,340,-5844,162,80,7
6183,17047,3148,2687,868,-128,-5120,-122,-352,494
6184,17011,3558,2688,552,1944,-6412,-232,-625,-202
6185,17011,4010,2687,-2086,2910,-2226,-775,1373,1390
6186,17047,3459,2689,398,84,-1088,-371,-818,252
6187,17047,3152,2690,-2386,-1574,-4824,452,-1314,588
6188,17035,3812,2690,514,1162,-7018,-239,179,1728
6189,17035,3257,2688,-1798,1230,-5164,-477,182,1016
6190,17035,3543,2689,596,-2412,-5578,-19,1233,1130
6191,16988,3439,2689,968,1752,-1872,-261,515,-231
6192,16988,3622,2689,1368,-2938,82,1020,-1311,-780
6193,16964,3537,2689,-3010,-1384,-4294,784,721,252
6194,16964,3544,2690,554,288,-4078,-190,-711,2091
6195,16976,3334,2687,-1464,1564,-6548,-309,-294,-25
6196,16964,3550,2688,-16,384,-4510,-649,-117,-877
6197,16964,3596,2689,-106,-1336,-648,-152,1036,-550
6198,16904,3428,2688,-1906,-1150,692,187,-123,-361
6199,16904,3514,2690,-2086,3226,-4830,265,-1588,-149
6200,16641,3527,2689,-1672,-1794,-2484,1004,-307,137
6201,16641,3373,2689,-1342,-1224,-5754,-245,112,529
6202,16210,3347,2690,-548,-48,-2402,39,-927,-343
6203,15864,3549,2689,-224,586,-6076,-119,-352,-187
6204,15864,3605,2690,-3198,1416,-1712,278,-460,706
6205,15337,3542,2689,496,-2410,-3632,462,878,-1068
6206,15337,3499,2688,-616,3016,-5956,-594,-815,-579
6207,14787,3512,2689,-2334,162,-4084,74,178,1755
6208,14787,3483,2688,718,-148,-2348,-155,77,-305
6209,14070,3853,2688,-2974,3668,-7604,-310,-1569,149
6210,13747,3347,2691,-2628,-1642,-2052,352,350,-1204
6211,13747,3509,2689,-2792,-1712,-8758,213,-486,2480
6212,13592,3494,2686,-2244,1792,-3934,1053,449,-90
6213,13592,3605,2689,-452,-1578,-3752,-132,-139,3895
6214,13604,3547,2690,-1358,-682,-5122,-142,-279,3624
6215,13652,3523,2689,-2828,994,-76,142,245,4301
6216,13652,3551,2690,-42,-1406,-4126,361,-546,3199
6217,13663,3429,2691,-5860,-98,-7248,-1824,395,4001
6218,13663,3460,2687,-1892,-550,-3754,-78,331,5395
6219,13412,3415,2688,-2078,716,-4892,39,909,4838
6220,13412,3432,2688,-1650,-582,1416,64,-479,4452
6221,13078,3475,2691,-1514,804,-3976,-248,-812,4372
6222,12910,3765,2691,-1884,-1758,-2804,1369,214,3002
6223,12910,3348,2688,-1222,-1598,-3220,243,-624,4662
6224,12803,3604,2688,-2686,-2196,-7588,-1475,680,4399
6225,12803,3369,2688,-422,-344,412,300,-1292,4525
6226,12731,3526,2688,-2656,1130,-5006,1075,-378,4744
6227,12731,3379,2691,-1186,1198,-1630,-452,511,3883
6228,12683,3333,2691,-3284,-3142,-6360,623,-1447,5180
6229,12779,3526,2689,-3906,1772,-4746,-652,-177,5383
6230,12779,4116,2686,-3314,1472,-4284,-888,-726,5513
6231,13018,3257,2688,-4574,-3992,-580,481,1395,6058
6232,13018,3330,2690,-3716,2478,-7798,555,-371,6810
6233,13281,3404,2691,-2772,2556,-400,1927,1874,5545
6234,13281,3577,2688,-1886,812,-6516,752,982,4755
6235,13711,3346,2688,-2704,-1558,-3122,-804,731,5365
6236,13974,3533,2689,-2368,3216,-4098,-1414,1414,6647
6237,13974,4012,2689,-534,-1324,-5180,-371,-911,3924
6238,14285,3300,2690,-5408,1932,-5760,-126,-1825,4066
6239,14285,3511,2692,-1142,-2950,-4054,265,-946,4013
6240,14692,3426,2688,-3686,-2918,-5634,-187,-165,4490
6241,15110,3624,2687,-1868,5542,-5038,-794,808,4384
6242,15110,3579,2687,-1414,-1084,-3882,326,674,3461
6243,15218,3593,2692,-2056,-3514,-3030,-71,1579,5159
6244,15218,3454,2690,-3512,-1262,-5320,559,360,4986
6245,15720,3472,2689,-4486,964,-3438,-316,115,3568
6246,15720,3305,2688,60,-1706,-1202,36,258,4021
6247,15947,3523,2689,-2412,-1726,-2226,610,-168,2194
6248,16222,3566,2692,-2618,3968,-4266,-316,881,2566
6249,16222,3558,2690,1088,-640,-1824,-239,146,2949
6250,16426,3659,2688,-2730,3658,-5088,323,-526,1714
6251,16426,3513,2691,-856,846,-3876,-71,-1308,2059
6252,16665,3781,2689,-1642,-786,-9294,-859,216,2515
6253,16665,3237,2689,-634,56,-7932,-503,223,561
6254,16880,3545,2687,-832,-800,-1218,-129,921,998
6255,16976,3168,2688,14,684,-5176,-365,239,1342
6256,16976,3885,2691,1396,2496,-348,142,146,2109
6257,16760,3533,2690,734,1340,-2530,-77,-53,1363
6258,16760,3330,2690,-664,-358,-4402,-739,513,84
6259,16473,3446,2689,-2590,-162,-7360,-387,-218,458
6260,16473,3713,2690,1014,894,-1102,-110,-355,-974
6261,16151,2985,2690,-286,-830,-4590,-265,2220,-452
6262,15959,4045,2690,1384,784,-4642,0,-711,591
6263,15959,3041,2689,-510,1026,-3402,94,-12,-924
6264,15935,3450,2688,498,1816,-800,107,-876,-1914
6265,15935,3609,2689,246,-2860,-2996,-113,-225,1009
6266,15959,3240,2690,122,10,-3656,-90,118,1113
6267,16151,3523,2689,584,340,-3020,704,490,-777
6268,16151,3510,2690,-784,-1964,-3414,10,-133,1363
6269,16174,3618,2689,-564,1818,-4910,559,-578,2601
6270,16174,3587,2689,-1578,-1150,-1324,-255,467,1549
6271,16067,3538,2691,1702,-2754,-3874,-248,420,3258
6272,16067,3355,2689,358,760,-6612,-36,235,806
6273,15732,3580,2687,784,3228,-1270,-488,-92,1982
6274,15302,3629,2689,-1758,440,-7796,148,-498,947
6275,15302,3584,2689,-2460,-280,-3742,174,251,-1493
6276,15062,3503,2689,-1992,1470,-4904,239,817,959
6277,15062,3569,2691,-138,-832,-3678,262,186,214
6278,14811,3400,2690,-698,-668,-4562,36,17,-1225
6279,14811,3648,2690,400,-3028,-2160,277,-19,1042
6280,14453,3520,2690,-2334,-1118,-3860,572,-659,-588
6281,14142,3395,2689,-1316,1168,-5180,-223,509,3261
6282,14142,3606,2689,-1074,-242,-5098,49,-466,1843
6283,13855,3249,2688,514,-34,-5134,452,-444,1711
6284,13855,3459,2690,-206,2644,-5762,0,503,2996
6285,13532,3458,2688,-1422,124,162,-78,1071,1649
6286,13532,3753,2691,-2642,-966,-4962,-148,-85,2907
6287,13245,3540,2689,1150,734,-1606,-455,-926,2757
6288,13066,3325,2688,-4882,-56,-3048,-181,-1657,1867
6289,13066,3555,2691,-1444,-2660,-6814,-423,2052,2922
6290,12743,3471,2688,-3690,784,-6416,-574,975,2840
6291,12743,3488,2687,-1830,1602,-4702,110,261,4366
6292,12265,3352,2690,-1062,-970,1040,-613,10,2910
6293,12265,3923,2690,-4102,1344,-4264,16,134,3364
6294,11930,3754,2692,-1222,646,-2886,255,-510,2374
6295,11798,3138,2689,-3688,2662,-2346,319,223,3226
6296,11798,3320,2688,-2280,-1312,-4484,1017,-936,1331
6297,11738,3567,2689,-3626,-2052,-6824,-432,1258,4950
6298,11738,3420,2689,-3798,-430,-6876,-84,-476,3529
6299,11750,3378,2690,-2158,276,464,-194,651,4019
6300,11607,3741,2690,262,-3894,-218,-1647,-1182,12975
6301,11607,3322,2689,-3366,2444,-1096,155,-95,8581
6302,11511,3669,2690,-2290,752,-1236,749,690,3795
6303,11511,3433,2688,-4792,-3276,-7978,533,-736,5242
6304,11308,3566,2689,-3208,2082,-4896,-235,1106,4844
6305,11308,3496,2689,-2942,40,-6658,-200,-746,6589
6306,11320,3602,2688,-420,226,-2698,-181,449,6488
6307,11320,3770,2690,-2084,-1552,-1490,-375,26,6515
6308,11320,3512,2691,-2766,194,-2108,781,-447,7278
6309,11439,3763,2691,-3772,-668,-7270,-1033,-330,5124
6310,11439,3504,2690,-3086,-752,-8364,-26,-997,5395
