index,servo,motor,gimbal,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3866,14345,3021,2689,-4782,-430,-1176,-622,-783,7208
3867,14345,2915,2690,-3802,-422,-3920,-196,-539,5375
3868,15134,2626,2689,-1014,708,-7524,-623,-190,4632
3869,15134,3081,2689,-1760,-1230,-1598,246,902,4060
3870,15959,2922,2689,-1496,-262,-2976,550,278,3562
3871,15959,3014,2690,1224,-1262,-4798,-1162,1831,4603
3872,16976,2939,2690,1118,412,-1256,472,1541,3441
3873,17000,3063,2691,2388,2086,-7728,-571,348,2038
3874,17000,2976,2689,2354,-1886,-2420,233,-913,232
3875,17011,2988,2692,572,1816,-6138,1501,230,19
3876,17011,2975,2691,-1160,-1210,-5114,436,-564,-1354
3877,17000,3039,2690,-1782,410,-7920,-1198,496,390
3878,16988,2865,2689,884,-1936,2194,223,583,382
3879,16988,3065,2690,-528,150,-402,-55,249,1239
3880,17000,3039,2689,-1208,-152,-1476,794,287,1027
3881,17000,3051,2691,-1126,14,-5956,404,242,1534
3882,17000,3034,2688,-346,3474,-9224,-139,-75,1186
3883,17000,3102,2687,-1622,462,-2868,-26,-1244,921
3884,16988,3006,2690,-1448,1136,-4566,-413,211,1414
3885,16988,3276,2689,222,4170,-4632,359,-59,-682
3886,16988,2883,2689,-484,-1304,-3840,-268,582,-850
3887,17000,2914,2689,-128,2316,-4794,-183,392,-1979
3888,17000,3078,2688,-758,-2976,-3048,391,598,237
3889,17000,3042,2689,-2,5258,-6668,-626,363,-1372
3890,17000,3171,2690,382,-974,-4788,-103,1040,-2341
3891,17000,2792,2689,1622,-256,-2602,-396,-113,-652
3892,17000,3065,2690,76,494,-6600,-794,-256,-520
3893,17000,3292,2690,1962,-516,-3402,198,-364,-829
3894,17000,2946,2689,-826,1686,-11404,271,-260,-2377
3895,17000,2885,2689,-808,-282,-1420,-393,71,-137
3896,16988,3053,2689,-1840,1690,-6452,-358,211,-104
3897,16988,3276,2690,1114,-1352,-5478,-736,963,665
3898,17011,2622,2690,1048,468,-1236,404,239,2147
3899,17119,2993,2690,-1114,-1084,-1700,637,538,-308
3900,17119,3082,2689,296,1880,-6116,145,738,1263
3901,17143,3017,2689,-70,56,-3440,378,1024,-1336
3902,17143,2972,2690,234,-2250,-1772,255,198,-78
3903,17215,2956,2689,-534,2422,-4404,-235,-244,-615
3904,17215,3304,2688,2182,-1740,-4992,365,223,-1581
3905,17358,2613,2689,-38,2342,-2366,181,-151,-57
3906,17514,2974,2689,1296,-160,-5752,559,287,-1039
3907,17514,3100,2690,1710,2104,-10626,123,-338,-1092
3908,17681,3357,2690,-526,-1074,-5398,-358,-535,-1684
3909,17681,2735,2690,-258,-482,-5532,285,567,-543
3910,17801,3126,2690,-88,1682,-4122,-338,-342,23
3911,18028,3076,2689,-420,-1094,-1156,-423,-221,535
3912,18028,2724,2690,3100,1282,-8124,-132,1471,-13
3913,18183,3441,2690,914,2330,-6354,-529,-317,-1213
3914,18183,2675,2689,596,1492,-6054,-87,-364,-620
3915,18183,3103,2690,1280,1892,-3900,207,668,-873
3916,18183,3049,2690,1628,-1824,-2226,178,-961,-1209
3917,18135,2988,2691,1306,-34,-1646,65,-574,464
3918,18088,2998,2689,1976,3064,-5850,-226,-914,-1225
3919,18088,3061,2689,1056,-1464,-4598,-138,354,-1298
3920,17896,3046,2690,396,-942,-5902,-148,-21,-1222
3921,17896,3040,2689,-708,816,-5738,-487,614,-1268
3922,17585,3053,2688,838,-2926,-936,-90,-622,-128
3923,17585,3110,2688,-1122,410,-542,275,-593,-1215
3924,17155,2992,2690,-514,-1840,-3722,359,560,-167
3925,17143,3054,2688,500,-1156,-3778,75,1427,957
3926,17143,3004,2690,-1628,808,-5050,-119,-75,285
3927,17131,3121,2688,-1472,-670,-2038,-194,264,-676
3928,17131,2894,2689,2156,-1362,-5724,-19,281,1210
3929,17119,3088,2689,1156,774,-6644,-93,541,-1844
3930,17119,3014,2690,854,-1780,-4748,23,-907,-938
3931,17107,3181,2688,-462,-1706,-8284,191,78,1157
3932,17119,2900,2689,-844,-592,-4818,-225,-586,-1209
3933,17119,3231,2688,230,1388,-6256,-110,-644,-2286
3934,17035,3069,2688,1572,902,-4336,140,-132,-1224
3935,17035,3085,2689,454,354,-4406,-339,385,-517
3936,17047,3077,2690,580,-1720,-1836,187,-438,-588
3937,17047,2891,2690,-960,270,-4782,-164,442,-2262
3938,17047,3080,2690,502,-1770,-3048,262,798,-537
3939,17035,3281,2689,-232,452,-7892,714,544,547
3940,17035,2785,2688,1680,-542,-4408,582,789,-2135
3941,17035,3081,2690,1116,-106,-2956,701,163,-1322
3942,17035,3038,2690,774,984,-7222,259,-770,-1687
3943,17035,3225,2690,266,-536,-3974,-268,68,-995
3944,17083,2985,2689,-328,672,-1668,643,-434,-2300
3945,17083,2974,2689,138,2090,-4800,371,893,-1337
3946,17119,3147,2688,84,-1686,466,856,315,-429
3947,17119,3259,2689,2556,-742,-7728,853,-81,-4257
3948,17107,2553,2691,312,-1240,-6348,123,1062,-1678
3949,17107,3108,2689,822,1246,-5022,23,-520,-709
3950,17107,2991,2689,-110,-992,-1994,149,-142,-791
3951,17107,2921,2690,-566,504,-2204,20,-202,1431
3952,17107,2876,2689,-34,-2884,-3580,-535,81,-1369
3953,17119,3002,2689,1600,782,-4432,-222,1376,-1899
3954,17119,3065,2690,-1072,-1506,-1678,-877,-8,753
3955,17143,2739,2690,192,484,-4956,-68,922,812
3956,17143,3378,2688,-286,2152,-2968,-674,881,-3393
3957,17131,2815,2689,172,-1268,-1766,-187,170,105
3958,17143,3120,2690,1554,2866,-4506,278,-561,-1720
3959,17143,2958,2690,1220,-1054,-3462,-177,-215,-455
3960,17131,3026,2690,1532,776,-4826,162,-72,-1100
3961,17131,3046,2689,712,1144,-6460,294,-465,-2695
3962,17143,3320,2690,-32,174,-6172,-742,639,-482
3963,17143,2657,2692,-526,3236,-4956,-367,-377,-1218
3964,17143,3078,2688,366,-3076,-4194,17,-659,-965
3965,17119,3070,2688,984,700,-3872,262,639,-1490
3966,17119,3248,2689,1048,512,-4898,353,-567,137
3967,17119,2527,2690,198,2104,-5222,-303,156,-1142
3968,17119,3203,2689,1584,-422,-4890,230,-1221,-741
3969,17035,2937,2689,598,-1826,-2946,-306,-504,-66
3970,17035,2997,2688,798,-1342,-6236,-787,786,644
3971,17035,2790,2690,2170,-850,-5236,366,-351,-3547
3972,17035,3031,2689,2050,-1774,-5462,-326,230,-744
3973,17035,3176,2689,-866,2950,-3534,-636,210,7
3974,17035,2820,2689,1130,-1334,-4948,666,-481,-514
3975,17035,3098,2691,886,1566,-2470,488,959,-1098
3976,17035,2905,2688,2738,-1902,-7700,156,411,-393
3977,17047,3254,2688,-590,-122,-4454,504,144,-3945
3978,17047,2773,2688,2932,596,-1486,-180,138,-1501
3979,17047,3077,2688,-742,-1540,-3358,-206,-540,-1322
3980,17047,3032,2689,1696,-976,-1774,227,-34,-932
3981,17035,3402,2688,-44,4712,-5304,-38,341,52
3982,17035,2845,2688,1522,-1376,-388,84,839,-1932
3983,17035,3036,2688,1108,1444,-5060,533,1001,-812
3984,17035,3075,2690,402,-552,-2668,552,-435,-1440
3985,17035,3333,2689,2052,-1420,-3228,863,-227,-2256
3986,17035,2581,2690,492,1368,-8812,-788,296,438
3987,17035,3337,2688,-780,3102,-5088,-287,-65,-260
3988,17047,3068,2689,1038,-2132,-2108,304,786,-820
3989,17047,3373,2690,1976,1604,-4536,-497,182,-859
3990,17035,2928,2689,-1110,3878,-5040,236,-479,-473
3991,17047,3141,2689,-638,1680,-6668,610,220,-1419
3992,17047,3140,2690,-60,1096,-814,-16,-622,249
3993,17035,3178,2687,636,-2670,-270,-290,-456,96
3994,17035,3208,2687,-660,-660,-1658,-93,224,-196
3995,17035,3258,2689,-374,-550,-4982,-132,858,-777
3996,17035,3092,2691,-820,320,-7658,-606,1072,4915
3997,17035,2957,2689,-62,1444,-7212,-655,-78,-234
3998,17047,3345,2689,-62,1586,-4898,511,-272,-546
3999,17047,3222,2690,1906,-1286,-3900,439,743,-2056
4000,17047,2731,2689,1264,50,-3256,178,-91,-903
4001,17047,3065,2690,614,678,-3012,1,-596,-761
4002,17047,3351,2689,-284,488,-4388,-48,1049,-1124
4003,17035,2706,2689,1122,520,-2734,39,-568,-1911
4004,17035,3022,2689,-452,-1258,-5090,26,1109,-750
4005,17047,3051,2691,44,1190,-3720,-387,-136,-732
4006,17047,3055,2690,1676,-398,-5056,116,372,-1045
4007,17047,2841,2690,-152,-656,-1678,507,544,986
4008,17047,3158,2690,556,1470,-4358,101,309,-1622
4009,17035,2999,2689,1220,-788,-6524,175,-34,102
4010,17035,3299,2692,884,682,-4614,-265,-707,-1440
4011,17035,3156,2689,-1444,-1860,-460,20,-116,28
4012,17035,3059,2688,738,-348,-5218,-168,1036,-603
4013,17035,3028,2689,3432,1374,-5834,-325,-920,-782
4014,17143,3067,2690,-1352,-2770,-3216,827,-8,-1578
4015,17143,2903,2690,2324,256,-4656,343,-659,-1112
4016,17131,3063,2691,8,-1678,-3258,130,-545,-1148
4017,17227,2955,2689,2074,770,-4898,188,678,-2005
4018,17227,3008,2688,338,-1230,-4680,-222,-1138,-2156
4019,17370,2904,2690,-66,860,-2546,-3,1507,-470
4020,17370,3063,2689,678,772,-2404,136,-573,40
4021,17848,3196,2689,-634,472,-6588,243,-211,-1616
4022,17848,2719,2690,-126,340,-5778,-290,-396,-812
4023,18267,2958,2689,2560,2048,-6236,-300,-500,-293
4024,18673,2986,2686,2284,-50,-5398,-265,1049,650
4025,18673,2902,2689,1730,-218,-4828,-332,-723,6238
4026,18793,2839,2690,4076,1110,-7546,-184,-583,-1284
4027,18793,3038,2690,1008,-2140,-1652,-77,446,-1204
4028,18781,3006,2689,2474,54,-3986,278,-339,-1387
4029,18781,2937,2690,-836,-970,-3814,1021,182,-1372
4030,18781,2927,2691,1300,-188,-5104,1085,287,-1781
4031,18793,2954,2689,276,42,-4254,-229,-711,-998
4032,18793,2874,2688,2018,-1704,-3000,-765,134,-3258
4033,18781,3091,2689,818,132,-5444,-500,-364,-1511
4034,18781,3078,2690,178,-228,-1988,284,109,-3087
4035,18853,3222,2690,1410,1114,-1774,78,-154,-1224
4036,18853,3166,2691,-730,-756,-3134,269,46,-1604
4037,18853,2993,2689,1344,1394,-3872,969,-333,-2032
4038,18913,3016,2689,-116,-1416,-2502,214,335,-1775
4039,18913,3061,2688,2192,1642,-5842,-700,-640,-1230
4040,18901,3112,2689,42,-1220,-4176,-455,389,-2088
4041,18901,2725,2688,1924,-1946,-2684,-45,470,-2489
4042,18901,3117,2687,2118,4080,-2740,-383,-834,-4334
4043,18913,3104,2689,114,12,-4276,931,751,-1852
4044,18913,3004,2690,1222,-2058,-1012,1602,-787,-1855
4045,18853,3078,2689,2590,588,-9106,-9,30,-1413
4046,18853,3039,2689,348,1486,-4314,-552,395,-809
4047,18853,3088,2689,18,-2048,-3290,-181,58,-1543
4048,18853,3023,2688,1140,-584,-5104,-71,-253,-4452
4049,18745,3062,2689,1038,1064,-4318,0,626,-2628
4050,18590,3111,2688,1274,92,-3684,298,668,-3057
4051,18590,3085,2688,1860,1346,-6158,452,744,2981
4052,18506,3138,2690,1170,2124,-7344,65,973,-688
4053,18506,3058,2690,104,-1856,276,181,-860,-119
4054,18518,3122,2691,498,-1802,-1158,324,-329,-1937
4055,18494,3174,2691,2526,392,-3160,-48,-993,-1614
4056,18494,3215,2690,2626,118,-9002,-777,605,-932
4057,18518,3043,2691,934,142,-6990,-813,109,-2282
4058,18518,2902,2690,1076,494,-6416,-74,233,-1113
4059,18518,3217,2691,828,-1200,-2148,417,436,-375
4060,18518,3328,2690,458,280,-1490,675,-281,-1625
4061,18518,2627,2690,238,2508,-4832,-591,782,-903
4062,18602,3060,2689,-160,-1686,-1596,204,-2,-2563
4063,18602,2933,2691,706,842,-4344,65,-371,-4190
4064,18865,3036,2689,-1350,-2808,-216,-533,391,-140
4065,18865,3073,2690,2054,-878,-5828,-432,840,-2468
4066,19140,3144,2689,22,-158,-4866,-248,-117,-1761
4067,19140,3014,2689,1786,100,-882,30,-729,-3337
4068,19415,2867,2690,-2170,894,-4176,107,211,-1003
4069,19821,2946,2689,3548,-1014,-4088,271,233,-2684
4070,19821,2970,2688,874,716,-4230,453,-259,-3520
4071,20168,3081,2689,176,-2470,-1596,446,696,-3400
4072,20168,3043,2690,2588,-1680,-2110,-471,36,-2200
4073,20646,2884,2689,-628,-1642,-4804,-917,68,2129
4074,20646,3041,2689,3604,2996,-7880,-167,1303,-1587
4075,21089,3252,2689,3706,-1378,-4896,104,-209,-3739
4076,21316,2871,2688,4236,354,-3758,1117,525,-7638
4077,21316,3000,2690,3914,716,-5108,-19,-167,-3753
4078,21567,3025,2691,3134,-1338,-5194,-284,-167,-4249
4079,21567,3035,2690,372,1042,-508,-83,84,-4958
4080,21746,3194,2689,-136,3498,-1658,143,237,-3376
4081,21854,3157,2691,2164,-2806,-5836,484,1687,-4829
4082,21854,2828,2690,2340,430,-5258,-77,497,-3240
4083,21914,2916,2690,2242,-1832,-5090,659,-1358,-1036
4084,21914,2981,2689,3572,908,-6144,-393,-1151,-3550
4085,21938,3151,2689,800,704,-1170,-67,-15,-3927
4086,21938,3069,2689,2132,-1416,-8760,-155,877,-4879
4087,21962,2884,2688,850,982,-3670,113,153,-6312
4088,21998,2959,2688,4286,-2232,-4370,1144,335,-5309
4089,21998,3161,2690,4230,-1070,-4872,397,-1527,-5130
4090,22033,3112,2690,2290,4374,-8266,117,297,-4525
4091,22033,3051,2691,634,-788,-2064,-303,-571,-4537
4092,22141,3156,2690,2098,-2898,-4526,217,-37,-3691
4093,22141,3231,2689,2992,-1764,-1704,-258,102,-2884
4094,22261,3185,2690,2556,-1966,-4440,459,602,-4177
4095,22380,3042,2689,3900,-1574,-6596,-6,820,-3933
4096,22380,3067,2689,4520,160,-10234,100,-355,-4888
4097,22404,3076,2690,4,2440,-5928,-141,-885,-6456
4098,22404,3162,2688,-60,1324,-2414,-584,195,-4299
4099,22404,3443,2690,2264,1848,-1580,71,102,-3556
4100,22404,2939,2689,852,-2676,-4408,475,143,-5298
4101,22380,3182,2689,7180,1380,-6056,1127,995,-5758
4102,22392,3065,2688,892,628,-1760,-833,-25,-5725
4103,22392,3087,2691,1884,-1854,-4514,-355,-342,-7328
4104,22392,3170,2689,1808,-770,-2928,39,26,-5967
4105,22392,2965,2689,1828,704,398,-739,-396,-4585
4106,22380,2969,2689,3888,-2156,-3762,514,519,-5993
4107,22380,3073,2689,3032,3202,-8728,340,960,-5135
4108,22404,3044,2688,2180,-2706,-3658,553,-110,-4770
4109,22344,2924,2689,4416,-3218,-2272,-571,1672,-6683
4110,22344,2898,2689,4360,88,-3854,-1187,-1536,-5657
4111,22284,3002,2690,338,782,-5912,-510,-235,-5295
4112,22284,3107,2689,3750,-1456,-2486,-10,89,-4708
4113,22261,3075,2689,1914,-632,-732,437,-1526,-4381
4114,22237,2961,2689,-884,1476,-4816,633,-1212,-3853
4115,22237,3018,2689,6436,264,-5778,-12,1402,-5176
4116,22237,3183,2690,2626,-824,-2022,-71,-2378,-4222
4117,22237,3155,2691,0,2524,-3706,-16,391,-5386
4118,22237,3088,2689,4728,268,-2652,530,732,-4278
4119,22237,2994,2689,3246,-684,-1664,717,-739,-4531
4120,22237,3155,2688,3350,-970,-7062,-19,-41,-2165
4121,22141,3128,2688,2914,286,-3112,630,-240,-4068
4122,22141,3031,2689,4386,-406,-8710,211,1081,-4328
4123,22153,2953,2689,416,688,-3544,675,112,-7237
4124,22153,3124,2689,1562,-698,-3582,765,-384,-8342
4125,22093,3051,2689,-1394,-1390,1264,288,-794,-3636
4126,22093,2955,2688,3170,1546,64,281,-1038,-5342
4127,22057,3175,2690,-300,-704,-3384,7,328,-4570
4128,21986,3183,2688,3364,-174,-4168,-1165,947,-3350
4129,21986,3030,2688,3236,-1102,-2612,262,17,-6332
4130,21866,3067,2690,1646,-766,-8,113,242,-4225
4131,21866,3347,2689,1458,-934,-1834,-51,426,-5165
4132,21794,2868,2689,1520,-1996,-1968,187,-1476,-5142
4133,21794,3098,2689,3044,140,-5710,-351,872,-4336
4134,21734,3165,2688,5550,-2116,-5218,-274,-402,-5324
4135,21639,3121,2689,1194,-1516,-3638,388,1389,-5253
4136,21639,2611,2691,5724,-1618,4,807,-85,-7523
4137,21507,2991,2688,1114,2302,-5934,-323,-926,-5354
4138,21507,3142,2688,2194,-712,-2560,649,-104,-6002
4139,21292,3307,2690,3814,390,-4596,-200,-892,-4823
4140,21161,2549,2691,3610,-4010,-2436,1153,1468,-7107
4141,21161,3006,2688,4074,-692,-5858,-93,909,-4473
4142,20945,3005,2688,1426,-2678,-1998,288,611,-4579
4143,20945,3008,2691,2964,1826,-2770,723,-1115,-6418
4144,20718,3002,2690,1482,1896,-4670,-226,-838,-4932
4145,20718,3038,2690,2490,1822,-3374,-474,-183,-3232
4146,20276,3050,2690,3692,2110,-4318,433,722,-7104
4147,20276,2975,2690,4112,-1292,-5884,-110,325,-5077
4148,19797,2984,2689,2158,-390,-6488,339,-279,-6341
4149,18733,3012,2690,396,-66,-3036,-520,1045,-5522
4150,18733,3263,2688,8316,2360,-6552,181,-825,-5083
4151,17466,2760,2689,1254,2276,-562,1059,-1562,-7886
4152,17466,3081,2688,562,-2008,-510,39,-787,-5846
4153,17047,3122,2687,-1016,-852,-2946,-165,-581,-3105
4154,17035,3352,2688,-780,4324,-1914,-569,-371,-2141
4155,17035,2889,2686,344,2378,-4782,-251,-402,-2542
4156,17035,3157,2687,1730,-1034,-2616,781,251,-3061
4157,17035,3066,2689,568,-364,-3294,-6,7,-1696
4158,17035,3128,2688,-182,2466,-2534,-332,-291,-1531
4159,17035,3065,2689,626,34,-2978,381,-41,-187
4160,17035,3225,2689,2542,-904,-4528,-58,-98,-1245
4161,17035,3146,2688,1072,-1450,-4732,-103,985,-1443
4162,17035,3205,2689,2710,728,-5182,410,-171,-2460
4163,17035,3395,2689,1216,-2572,-3646,258,55,-992
4164,17035,2738,2689,6,-2752,-4174,226,182,-4888
4165,17047,3090,2688,2578,144,-5250,-288,-400,-2103
4166,17047,2735,2690,-10,784,-4328,-129,537,-1369
4167,17035,3080,2688,1922,-1318,-2990,592,109,-455
4168,17035,3447,2689,1810,1128,-1456,1443,249,-5675
4169,17035,2793,2688,-122,1920,-3548,74,-606,-2006
4170,17035,3224,2689,16,-662,-3950,-126,445,329
4171,17035,2862,2690,-114,744,-5492,368,-736,-2583
4172,17047,3266,2690,-702,882,-5592,-16,569,-603
4173,17035,2951,2689,364,-1158,-220,-303,-526,-414
4174,17035,3005,2688,-298,2072,-6358,87,309,-1531
4175,17047,3081,2688,996,692,-6794,-100,401,-1631
4176,17047,3233,2690,1262,-1120,-3294,432,-511,-467
4177,17035,2956,2689,1854,944,-3352,359,-265,-1881
4178,17035,3110,2688,1390,-1032,-2630,262,937,-1602
4179,17035,3086,2690,1856,-218,-6546,-229,-126,-1396
4180,17023,3034,2690,1756,-138,-1194,598,887,-367
4181,17023,2925,2691,2072,-194,-4682,-407,455,-2415
4182,16988,3163,2691,42,1726,-5470,-381,-853,-1508
4183,16988,2936,2689,972,-1894,-1496,504,265,294
4184,16976,3025,2690,1018,2548,-4800,-355,633,-2194
4185,16976,2986,2689,1962,-1976,-688,-3,-291,-2388
4186,16904,3101,2690,936,788,-6392,-232,-189,-1702
4187,16748,3022,2689,1840,550,-5336,-284,-260,-1231
4188,16748,2856,2689,486,1134,-6320,-516,490,-1384
4189,16521,3101,2690,696,854,-2246,-68,29,-1570
4190,16521,3066,2690,-26,-2656,30,-277,-698,-780
4191,15935,3038,2690,164,1846,-5060,-565,-329,-3297
4192,15935,2858,2689,-912,926,-5000,652,394,-3574
4193,14931,3113,2692,3194,1706,-6242,219,-108,-1390
4194,13795,3294,2689,-2968,-1782,-3666,404,-329,-1947
4195,13795,2600,2689,570,-1542,-5412,-284,-616,-685
4196,13030,3056,2687,-1748,314,-2554,-139,-301,1392
4197,13030,3012,2687,-3918,-2820,-2636,-152,-644,4428
4198,12480,3106,2688,-74,690,-2040,-45,770,-3815
4199,12480,2879,2688,-4080,-208,-7052,423,-310,585
4200,12360,2969,2689,-3342,1870,-4536,-217,772,3671
4201,12276,3086,2689,-2488,-1048,-4048,278,950,2934
4202,12276,3047,2689,-1702,-2032,-172,387,-447,-620
4203,12229,2927,2688,-3182,-2386,-7414,-26,-637,1699
4204,12229,3006,2688,-3056,-496,-602,-830,1785,4340
4205,11978,3210,2688,130,2014,-5902,-784,-1336,4024
4206,11750,2757,2687,-1956,-1046,-4290,-591,1449,4325
4207,11750,2971,2691,-14,-716,-1554,-87,-37,6353
4208,11631,2920,2689,-4114,980,-8662,210,-797,4054
4209,11631,2663,2690,-2734,-1554,-4150,616,331,3656
4210,11428,3280,2689,-2204,1466,-5192,361,-9,4611
4211,11428,3078,2689,-5100,390,-4558,-42,759,4363
4212,11308,2885,2689,-1018,-1304,-584,313,-584,3261
4213,11320,2971,2692,-1394,-3488,-3570,310,674,5250
4214,11320,3134,2690,-4162,2250,-3092,187,-657,4525
4215,11308,3038,2687,-216,-1156,-6456,-332,-120,4888
4216,11308,3004,2690,-1612,-2714,-1922,775,420,3904
4217,11320,3272,2690,-2794,802,-5500,142,-371,3706
4218,11320,3086,2689,-4114,-3004,-142,1,-459,4228
4219,11344,3206,2690,-430,514,-8558,1505,2027,874
4220,11332,2860,2689,-2342,-2490,-6288,39,67,3741
4221,11332,3003,2688,-204,730,-2322,1162,502,2816
4222,11320,3011,2690,-3508,3328,-5018,-326,112,4632
4223,11320,3079,2689,-1744,-1676,-4104,55,77,5533
4224,11320,2984,2689,-2370,1894,-4194,14,-1145,6589
4225,11320,3040,2688,-1038,-3194,-3294,181,776,7558
4226,11224,3000,2689,-146,-308,-3734,352,-387,5834
4227,11093,3066,2689,-4978,3736,-5540,-549,-672,4685
4228,11093,3125,2688,-2978,-1688,-106,-287,741,4234
4229,11069,3076,2688,-3630,-1342,-974,29,973,3408
4230,11069,3164,2688,-2104,1984,-6478,-752,208,6589
4231,10973,3167,2688,-4634,-400,-2858,-1579,-257,9689
4232,10734,3077,2690,-4268,402,-8148,278,-1241,2751
4233,10734,3068,2691,-5040,-436,-3696,-3,-901,6008
4234,10591,3087,2690,-6432,394,-1134,675,-272,7266
4235,10591,3148,2689,-6368,2232,-564,-374,-352,5967
4236,10500,3297,2688,-2734,586,-2522,-420,445,4408
4237,10500,3454,2689,454,-2222,-502,1638,964,2899
4238,10500,2630,2689,-4090,726,-1580,394,-2346,5015
4239,10500,3007,2690,-3972,502,-6062,113,-1082,3968
4240,10500,3112,2690,-3788,2250,-5310,-488,105,7405
4241,10500,3031,2688,-2666,-3972,-4614,-755,-875,4004
4242,10500,2928,2688,-1582,2340,-3458,478,1493,3948
4243,10500,2979,2689,-1298,3368,-5172,-57,-65,4461
4244,10500,3184,2690,-3164,-2550,-4734,869,484,5386
4245,10500,3066,2689,-6030,314,-404,878,-714,8454
4246,10500,2839,2689,-3716,1476,-9706,865,-784,6975
4247,10500,2827,2690,28,848,-5632,-97,-302,4676
4248,10500,2939,2688,-1144,-2480,-2840,1185,-761,5056
4249,10500,3163,2692,316,-448,-4722,865,1081,4366
4250,10500,2849,2692,-2248,-2028,306,-581,77,5837
4251,10500,3262,2688,-5812,1206,-3838,714,967,6209
4252,10500,2883,2689,-844,-3116,-5392,-219,313,7738
4253,10500,2763,2687,-2624,136,-4260,1298,-1250,4254
4254,10500,3161,2689,-4686,-2002,1038,985,-1651,4956
4255,10500,3166,2690,-4242,320,-5656,-1253,-616,7520
4256,10500,2687,2688,-4998,2052,-1950,-1046,340,9710
4257,10500,3198,2686,-1660,-590,-1438,-216,1097,6966
4258,10500,3320,2687,-4682,-106,1790,-410,954,5946
4259,10500,3124,2690,262,2144,-6278,-326,1141,7331
4260,10500,2926,2690,-3850,-1702,-7974,540,-1009,7064
4261,10500,3020,2689,-4890,312,-6670,-229,-304,5327
4262,10500,3005,2689,-6124,-964,316,-613,-2702,5554
4263,10500,2973,2686,-1314,3532,-11390,-1292,435,7328
4264,10500,2936,2688,304,278,736,184,728,5194
4265,10500,3062,2689,-4004,2702,-4452,-516,887,4696
4266,10500,3233,2690,-338,-200,-2056,300,325,5522
4267,10500,3198,2690,-5084,-582,-480,856,-2384,4579
4268,10500,2967,2693,-4588,92,-12014,-1462,-555,5156
4269,10500,2812,2689,-4194,2236,-1900,-394,-971,8218
4270,10500,3142,2686,-4132,1642,2070,42,-155,5710
4271,10500,3277,2687,-4038,-1734,228,294,1265,5268
4272,10500,3341,2690,-1690,112,-246,504,1189,4717
4273,10500,3294,2691,-1294,1876,-1020,-93,-399,2103
4274,10500,3264,2690,-8026,202,-4630,304,-1342,4791
4275,10500,3023,2690,-5500,1502,-2512,-245,-815,6621
4276,10500,2792,2689,-4514,-1010,-8006,1176,-624,3766
4277,10500,2937,2687,-4140,906,-3458,-122,-323,4001
4278,10500,3260,2689,-498,-906,-834,433,1175,5861
4279,10500,3391,2690,360,-250,-4812,552,1547,4788
4280,10500,3216,2689,-4222,-2144,-4560,-254,-240,4491
4281,10500,2837,2690,-5148,216,-1958,-58,1617,6244
4282,10500,2826,2687,-2288,-692,-5476,-304,-1254,5772
4283,10500,3116,2688,-1950,1634,-8700,-629,-812,3968
4284,10500,3027,2692,-3318,-888,-2662,-100,413,4419
4285,10500,2902,2691,-4400,3522,-7182,84,-371,4932
4286,10500,2997,2688,-4640,-2020,-496,-491,2348,2483
4287,10500,2978,2689,-296,3244,-9522,-106,967,2374
4288,10500,3037,2689,-2454,-1830,-5200,-500,-21,7543
4289,10500,2927,2689,-1754,2432,-4712,-152,575,3874
4290,10500,2919,2689,-3488,-70,-4108,-271,-1749,3918
4291,10500,3048,2690,-3924,-20,-5348,411,-5,4464
4292,10500,2950,2690,-1580,-1776,-5498,-526,-606,7655
4293,10500,2944,2687,-2122,2612,-8692,-1091,-31,4517
4294,10500,2687,2687,-3824,-752,1284,194,465,3621
4295,10500,3637,2687,-218,-56,-4084,-287,312,8961
4296,10500,2966,2688,1472,-656,-6158,191,586,5779
4297,10686,2887,2691,-926,4174,-2774,-329,-1320,5197
4298,11069,3312,2689,-5770,696,-7206,-277,-869,9943
4299,11069,3094,2689,-906,1442,-6806,1211,1208,3099
4300,11703,2773,2686,-5504,-2384,286,497,203,5510
4301,11703,3049,2687,-8658,2872,-2864,394,1518,4154
4302,12575,3113,2689,-2508,964,-4894,45,360,6701
4303,12575,3386,2687,-2976,1906,-8512,-943,-256,8492
4304,13520,2885,2688,-3412,-344,590,-290,1211,6550
4305,14728,3251,2690,4074,-570,3354,520,576,3379
4306,14728,3195,2689,-4122,702,-4016,-61,-921,5760
4307,15768,3063,2690,-754,644,-4788,-145,-578,4030
4308,15768,3019,2691,-2006,-1018,-6956,672,-184,4469
4309,16868,2964,2689,52,4496,-5808,-368,1252,4142
4310,16868,2988,2690,-2080,-2094,1210,684,1487,2300
4311,16964,3031,2690,1328,-1722,-4036,-274,125,2141
4312,17035,3175,2690,772,1744,-7284,-1223,255,2799
4313,17035,3177,2692,964,2362,-8402,497,-145,326
4314,17047,3093,2690,-486,920,-2716,-106,-1695,-656
4315,17047,3115,2690,-1384,1408,-7722,-897,-202,-199
4316,17119,3060,2690,542,16,-6112,246,-647,-609
4317,17119,3091,2687,-3808,4098,-3700,-296,671,765
4318,17035,3064,2689,1088,756,-3280,-445,30,1207
4319,17047,3054,2689,-2168,5084,-7908,326,-333,1059
4320,17047,3053,2688,-3196,2440,-1920,-167,132,2168
4321,17047,3156,2688,-194,-1226,-3274,-223,38,-285
